,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Dirk Langerbein,/en/players/e2e26bd4/Dirk-Langerbein,2e26bd4,Dirk-Langerbei,de GER,GK
1,Carsten Wolters,/en/players/1004e227/Carsten-Wolters,1004e227,Carsten-Wolt,de GER,"DF,MF"
2,Rob Maas,/en/players/65007930/Rob-Maas,65007930,Rob-M,nl NED,"DF,MF"
3,Alexander Bugera,/en/players/497859aa/Alexander-Bugera,497859aa,Alexander-Bug,de GER,DF
4,Pavel Drsek,/en/players/90d497ff/Pavel-Drsek,90d497ff,Pavel-Drsek,cz CZE,DF
5,Ralf Keidel,/en/players/3f39a234/Ralf-Keidel,3f39a234,Ralf-Keid,de GER,MF
6,Abdelaziz Ahanfouf,/en/players/fcdc023f/Abdelaziz-Ahanfouf,fcdc023f,Abdelaziz-Ahanfouf,ma MAR,FW
7,Markus Kurth,/en/players/13b09154/Markus-Kurth,13b09154,Markus-Kurth,de GER,FW
8,Dietmar Hirsch,/en/players/3e8f06bb/Dietmar-Hirsch,3e8f06bb,Dietmar-Hirsch,de GER,"DF,MF"
9,Mirosław Spiżak,/en/players/be791654/Miroslaw-Spizak,be791654,Miroslaw-Spizak,pl POL,FW
10,Kai Oswald,/en/players/8ee871a3/Kai-Oswald,8ee871a3,Kai-Oswald,de GER,DF
11,Rouven Schröder,/en/players/3f4c7046/Rouven-Schroder,3f4c7046,Rouven-Schrod,de GER,DF
12,Thomas Bælum,/en/players/da9a6741/Thomas-Baelum,da9a6741,Thomas-Baelum,dk DEN,DF
13,Nasir El Kasmi,/en/players/80da3581/Nasir-El-Kasmi,80da3581,Nasir-El-Kasmi,ma MAR,MF
14,Andreas Voss,/en/players/21121bde/Andreas-Voss,21121bde,Andreas-Vo,de GER,MF
15,Peter Peschel,/en/players/cc0a32c1/Peter-Peschel,cc0a32c1,Peter-Pesch,de GER,MF
16,Cacá,/en/players/155f4ebf/Caca,155f4ebf,Cac,br BRA,MF
17,Benjamin Kruse,/en/players/c4b35666/Benjamin-Kruse,c4b35666,Benjamin-Kru,de GER,DF
18,Peter Van Houdt,/en/players/621857b0/Peter-Van-Houdt,621857b0,Peter-Van-Houdt,be BEL,FW
19,Iliya Gruev,/en/players/a247178d/Iliya-Gruev,247178d,Iliya-Gruev,bg BUL,MF
20,Steven Tweed,/en/players/02c7b072/Steven-Tweed,02c7b072,Steven-Tweed,sct SCO,DF
21,Rafael Kazior,/en/players/6b4b9261/Rafael-Kazior,6b4b9261,Rafael-Kazio,de GER,"FW,MF"
22,Josef Ivanović,/en/players/debb223e/Josef-Ivanovic,debb223e,Josef-Ivanovic,de GER,FW
24,Ivica Grlić,/en/players/7900696d/Ivica-Grlic,7900696d,Ivica-Grlic,ba BIH,MF
25,Holger Wehlage,/en/players/9d90997b/Holger-Wehlage,9d90997b,Holger-Wehlag,de GER,MF
26,Dirk Lottner,/en/players/849bc5be/Dirk-Lottner,849bc5be,Dirk-Lott,de GER,"DF,MF"
27,Alexander Meyer,/en/players/7c0e3a7c/Alexander-Meyer,7c0e3a7c,Alexander-M,de GER,DF
28,Markus Anfang,/en/players/6f326dd6/Markus-Anfang,6f326dd6,Markus-Anfang,de GER,MF
29,Serjão,/en/players/a5ef970c/Serjao,5ef970c,Serjao,br BRA,DF
30,Sven Beuckert,/en/players/0a99f307/Sven-Beuckert,0a99f307,Sven-Beuckert,de GER,GK
31,﻿Georg Koch,/en/players/2aeb9841/Georg-Koch,2aeb9841,Georg-Koch,de GER,GK
32,Uwe Möhrle,/en/players/01b6e7bd/Uwe-Mohrle,01b6e7bd,Uwe-Moh,de GER,DF
33,Tobias Willi,/en/players/2fd5e3cf/Tobias-Willi,2fd5e3cf,Tobias-Willi,de GER,MF
34,Marino Biliškov,/en/players/9ff7f35a/Marino-Biliskov,9ff7f35a,Marino-Biliskov,hr CRO,DF
35,Razundara Tjikuzu,/en/players/d2d2d5bc/Razundara-Tjikuzu,d2d2d5bc,Razundara-Tjikuzu,na NAM,"DF,MF"
36,Klemen Lavrič,/en/players/dc2a0443/Klemen-Lavric,dc2a0443,Klemen-Lavric,si SVN,FW
37,Mihai Tararache,/en/players/3c66b78e/Mihai-Tararache,3c66b78e,Mihai-Tararach,ro ROU,MF
38,Marco Caligiuri,/en/players/ab417d5f/Marco-Caligiuri,b417d5f,Marco-Caligiuri,de GER,"DF,MF"
39,Adam Bodzek,/en/players/bb8a42fa/Adam-Bodzek,bb8a42fa,Adam-Bodzek,de GER,"DF,MF"
40,Ahn Jung-hwan,/en/players/6f10c5f4/Ahn-Jung-hwan,6f10c5f4,Ahn-Jung-hw,kr KOR,"FW,MF"
41,Markus Hausweiler,/en/players/66ab0ea8/Markus-Hausweiler,66ab0ea8,Markus-Hauswei,de GER,MF
42,Mike Rietpietsch,/en/players/45e98c81/Mike-Rietpietsch,45e98c81,Mike-Rietpietsch,de GER,MF
43,Necat Aygün,/en/players/608d59f4/Necat-Aygun,608d59f4,Necat-Aygu,de GER,DF
44,Kai Michalke,/en/players/c8cd6341/Kai-Michalke,c8cd6341,Kai-Michalk,de GER,FW
45,Niklas Stegmann,/en/players/e6399eb5/Niklas-Stegmann,6399eb5,Niklas-Stegm,de GER,FW
46,Iulian Filipescu,/en/players/4ba41443/Iulian-Filipescu,4ba41443,Iulian-Filipescu,ro ROU,DF
47,Christian Weber,/en/players/7c8464c0/Christian-Weber,7c8464c0,Christian-Web,de GER,"DF,MF"
48,Björn Schlicke,/en/players/5531d218/Bjorn-Schlicke,5531d218,Bjorn-Schlick,de GER,DF
49,Youssef Mokhtari,/en/players/48231705/Youssef-Mokhtari,48231705,Youssef-Mokhtari,ma MAR,MF
50,Markus Daun,/en/players/55180189/Markus-Daun,55180189,Markus-Dau,de GER,FW
51,Stefan Blank,/en/players/227ec69d/Stefan-Blank,227ec69d,Stefan-Blank,de GER,DF
52,Quido Lanzaat,/en/players/2078488c/Quido-Lanzaat,2078488c,Quido-Lanzaat,nl NED,DF
53,Nils-Ole Book,/en/players/2ff3ee10/Nils-Ole-Book,2ff3ee10,Nils-Ole-Book,de GER,MF
54,Markus Neumayr,/en/players/f30da9a1/Markus-Neumayr,f30da9a1,Markus-Neum,de GER,MF
