,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Armando Pantanelli,/en/players/362a4d1b/Armando-Pantanelli,362a4d1b,Armando-Pantanelli,it ITA,GK
1,Mauro Esposito,/en/players/ef9aecbb/Mauro-Esposito,f9aecbb,Mauro-Esposito,it ITA,"FW,MF"
2,David Suazo,/en/players/25c5b3ee/David-Suazo,25c5b3ee,David-Suazo,hn HON,FW
3,Davide Carrus,/en/players/beff5c30/Davide-Carrus,beff5c30,Davide-Carru,it ITA,MF
4,Mirko Cudini,/en/players/87cd7851/Mirko-Cudini,87cd7851,Mirko-Cudini,it ITA,DF
5,Nelson Abeijón,/en/players/874deb38/Nelson-Abeijon,874deb38,Nelson-Abeijo,uy URU,MF
6,Luis Diego López,/en/players/1a0d1319/Luis-Diego-Lopez,1a0d1319,Luis-Diego-Lopez,uy URU,DF
7,Simone Loria,/en/players/a910b70f/Simone-Loria,910b70f,Simone-Lori,it ITA,DF
8,Fabrizio Cammarata,/en/players/eaac3510/Fabrizio-Cammarata,c3510,Fabrizio-Cammarat,it ITA,FW
9,Giorgio Lucenti,/en/players/7629330b/Giorgio-Lucenti,7629330b,Giorgio-Lucenti,it ITA,MF
10,François Modesto,/en/players/6691423e/Francois-Modesto,6691423e,Francois-Modesto,fr FRA,"DF,MF"
11,Mauricio Pineda,/en/players/c7117ee3/Mauricio-Pineda,c7117ee3,Mauricio-Pined,ar ARG,DF
12,Gianluca Grassadonia,/en/players/367018bb/Gianluca-Grassadonia,367018bb,Gianluca-Grassadoni,it ITA,DF
13,Antonio Langella,/en/players/a94cb87a/Antonio-Langella,94cb87a,Antonio-Lang,it ITA,"FW,MF"
14,Andrea Capone,/en/players/25724be9/Andrea-Capone,25724be9,Andrea-Capo,it ITA,MF
15,Giorgio Gorgone,/en/players/db59324f/Giorgio-Gorgone,db59324f,Giorgio-Gorgo,it ITA,MF
16,Gian Paolo Manighetti,/en/players/68daf338/Gian-Paolo-Manighetti,68daf338,Gian-Paolo-Manighetti,it ITA,DF
17,Daniele Conti,/en/players/25df5a0d/Daniele-Conti,25df5a0d,Daniele-Conti,it ITA,MF
18,Fabio Macellari,/en/players/2ee3312a/Fabio-Macellari,2ee3312a,Fabio-Macellari,it ITA,DF
19,Emiliano Melis,/en/players/15ce28f0/Emiliano-Melis,15ce28f0,Emiliano-Meli,it ITA,FW
20,Di Fábio,/en/players/730170df/Di-Fabio,730170df,Di-Fabio,br BRA,DF
21,Roberto Guana,/en/players/65fcaf78/Roberto-Guana,65fcaf78,Roberto-Gu,it ITA,MF
