,Player,Link,Player_id,Player_name,Nationality,Position
0,﻿Anthony Modeste,/en/players/34e4343c/Anthony-Modeste,34e4343c,Anthony-Modest,fr FRA,FW
1,Karim Djellabi,/en/players/49f0557b/Karim-Djellabi,49f0557b,Karim-Djellabi,dz ALG,DF
2,Matar Fall,/en/players/45d16647/Matar-Fall,45d16647,Matar-F,sn SEN,"DF,MF"
3,Thomas Mienniel,/en/players/0d50a4cf/Thomas-Mienniel,0d50a4cf,Thomas-Mienni,fr FRA,DF
4,Bruno Ecuele Manga,/en/players/72a0fb65/Bruno-Ecuele-Manga,72a0fb65,Bruno-Ecuele-Mang,ga GAB,DF
5,Prince Oniangué,/en/players/9e27e5de/Prince-Oniangue,9e27e5de,Prince-Oniangu,cg CGO,"DF,MF"
6,Malik Couturier,/en/players/e1479e91/Malik-Couturier,1479e91,Malik-Couturi,fr FRA,DF
7,Mickaël Stéphan,/en/players/45da9c1b/Mickael-Stephan,45da9c1b,Mickael-Steph,fr FRA,MF
8,Olivier Auriac,/en/players/86c8c22e/Olivier-Auriac,86c8c22e,Olivier-Auriac,fr FRA,MF
9,Philippe Brunel,/en/players/364d8e06/Philippe-Brunel,364d8e06,Philippe-Bru,fr FRA,MF
10,Charles Diers,/en/players/b6f4300e/Charles-Diers,b6f4300e,Charles-Di,fr FRA,MF
11,Kévin Olimpa,/en/players/4928a632/Kevin-Olimpa,4928a632,Kevin-Olim,fr FRA,GK
12,Jean-Daniel Padovani,/en/players/0b92fa60/Jean-Daniel-Padovani,0b92fa60,Jean-Daniel-Padovani,fr FRA,GK
13,Gaëtan Charbonnier,/en/players/18ebca4b/Gaetan-Charbonnier,18ebca4b,Gaetan-Charbonni,fr FRA,"FW,MF"
14,Claudiu Keșerü,/en/players/4383b0da/Claudiu-Keseru,4383b0da,Claudiu-Keseru,ro ROU,FW
15,Sébastien Renouard,/en/players/66ae6e46/Sebastien-Renouard,66ae6e46,Sebastien-Renouard,fr FRA,MF
16,Emmanuel Bourgaud,/en/players/7cf9f0ed/Emmanuel-Bourgaud,7cf9f0ed,Emmanuel-Bourgaud,fr FRA,MF
17,Youssef Adnane,/en/players/0cb152eb/Youssef-Adnane,0cb152eb,Youssef-Ad,fr FRA,FW
18,David Leray,/en/players/16183263/David-Leray,16183263,David-L,fr FRA,DF
19,Vincent Manceau,/en/players/c26a3918/Vincent-Manceau,c26a3918,Vincent-Manceau,fr FRA,"DF,MF"
20,Anthony Ouasfane,/en/players/5f20cd90/Anthony-Ouasfane,5f20cd90,Anthony-Ouasf,dz ALG,DF
21,Norio Suzuki,/en/players/cf91e72e/Norio-Suzuki,cf91e72e,Norio-Suzuki,jp JPN,"DF,MF"
22,Stevie Riga,/en/players/df20d397/Stevie-Riga,df20d397,Stevie-Rig,fr FRA,DF
23,Férébory Doré,/en/players/cf91c5d6/Ferebory-Dore,cf91c5d6,Ferebory-Do,cg CGO,FW
25,﻿Jérémy Hénin,/en/players/e8251340/Jeremy-Henin,8251340,Jeremy-Heni,fr FRA,DF
26,David de Freitas,/en/players/700cbc32/David-de-Freitas,700cbc32,David-de-Freit,fr FRA,MF
27,Grégory Malicki,/en/players/506a9c32/Gregory-Malicki,506a9c32,Gregory-Malicki,fr FRA,GK
28,Nicolas Gillet,/en/players/f44c1aca/Nicolas-Gillet,f44c1aca,Nicolas-Gillet,fr FRA,DF
29,Yves Deroff,/en/players/47187985/Yves-Deroff,47187985,Yves-Deroff,fr FRA,DF
30,Henri Saivet,/en/players/f3709655/Henri-Saivet,f3709655,Henri-Saivet,sn SEN,"FW,MF"
31,Jérôme Hiaumet,/en/players/1f9cfce6/Jerome-Hiaumet,1f9cfce6,Jerome-Hiaumet,fr FRA,GK
32,Loris Arnaud,/en/players/bf127d46/Loris-Arnaud,bf127d46,Loris-Arnaud,fr FRA,"FW,MF"
33,Nicolas Florentin,/en/players/e839a44f/Nicolas-Florentin,839a44f,Nicolas-Florenti,fr FRA,MF
34,Diego Gómez,/en/players/f346b8b8/Diego-Gomez,f346b8b8,Diego-Gomez,ar ARG,"FW,MF"
35,Pierre-Henri Lamy,/en/players/e530c89c/Pierre-Henri-Lamy,530c89c,Pierre-Henri-Lam,fr FRA,DF
36,Maxime Rousseau,/en/players/3d2cd486/Maxime-Rousseau,3d2cd486,Maxime-Rousseau,fr FRA,MF
37,Rayan Frikeche,/en/players/a658f4e5/Rayan-Frikeche,658f4e5,Rayan-Frikech,ma MAR,"DF,MF"
38,Marco Zoro,/en/players/d91fb45c/Marco-Zoro,d91fb45c,Marco-Zoro,ci CIV,DF
39,Richard Soumah,/en/players/23135233/Richard-Soumah,23135233,Richard-Soumah,gn GUI,MF
40,Pierre-Étienne Lemaire,/en/players/eb6ac7fe/Pierre-Etienne-Lemaire,b6ac7fe,Pierre-Etienne-Lemai,fr FRA,DF
41,Arnold Bouka Moutou,/en/players/f3085377/Arnold-Bouka-Moutou,f3085377,Arnold-Bouka-Moutou,cg CGO,DF
42,Bilel El Hamzaoui,/en/players/f592014c/Bilel-El-Hamzaoui,f592014c,Bilel-El-Hamzaoui,ma MAR,MF
43,Ludovic Delporte,/en/players/7c2c4c3e/Ludovic-Delporte,7c2c4c3e,Ludovic-Delport,fr FRA,MF
44,Hamady Tamboura,/en/players/fda4b511/Hamady-Tamboura,fda4b511,Hamady-Tambou,fr FRA,MF
45,Jean-Pierre Nsame,/en/players/12e6d21a/Jean-Pierre-Nsame,12e6d21a,Jean-Pierre-Nsam,cm CMR,FW
46,Yannis Dogo,/en/players/9966da39/Yannis-Dogo,9966da39,Yannis-Dogo,fr FRA,FW
47,Alharbi El Jadeyaoui,/en/players/5133287a/Alharbi-El-Jadeyaoui,5133287a,Alharbi-El-Jadeyaoui,ma MAR,MF
48,Ibrahima Diallo,/en/players/2f5e548a/Ibrahima-Diallo,2f5e548a,Ibrahima-Diallo,gn GUI,DF
49,Fabien Boyer,/en/players/d5b4ac43/Fabien-Boyer,d5b4ac43,Fabien-Bo,mg MAD,DF
50,Yoric Ravet,/en/players/4d74201d/Yoric-Ravet,4d74201d,Yoric-Ravet,fr FRA,"FW,MF"
51,Richard Socrier,/en/players/95dc744d/Richard-Socrier,95dc744d,Richard-Socri,gp GLP,FW
52,Khaled Ayari,/en/players/7c3e37bc/Khaled-Ayari,7c3e37bc,Khaled-Ayari,tn TUN,"FW,MF"
